Channel Name,Channel Type,Rx Frequency,Tx Frequency,Color Code,Timeslot,Contact,Rx Group,Scanlist,RX CTCSS,TX CTCSS,Squelch,Power,Bandwidth,Rx Only,Auto Scan,Tx Admit,TOT,TOT Rekey,Tx Signaling,Rx Signaling,Privacy Group,Emergency System,Unknown3,Unknown5,Unknown13,Unknown14,Uknown15,Unknown30,Unknown31
'6RLX TG3603 Vic,Digital,438.15000,432.75000, 1,1,TG3803 Vic,TG3803,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG3805 SA,Digital,438.15000,432.75000, 1,2,TG3805 SA,TG3805,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RLX TG3806 WA,Digital,438.15000,432.75000, 1,2,TG3806 WA,VK DMR Mon,VK6RLX,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG1 WW,Digital,438.02500,433.02500, 1,1,TG1 WW,TG1,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG5 AU Nets,Digital,438.02500,433.02500, 1,2,TG5 VK Nets,TG5,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG9 ts1,Digital,438.02500,433.02500, 1,1,TG9 Local,TG9,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG9 ts2,Digital,438.02500,433.02500, 1,2,TG9 Local,TG9,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG13 WWE,Digital,438.02500,433.02500, 1,1,TG13 WWE,TG13,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG113 UA,Digital,438.02500,433.02500, 1,1,TG113 UA Eng 1,TG113,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG123 UA,Digital,438.02500,433.02500, 1,1,TG123 UA Eng 2,TG123,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG133 USA,Digital,438.02500,433.02500, 1,1,TG133 DMR+USA,TG133,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG143 UK,Digital,438.02500,433.02500, 1,1,TG143 DMR+UK,TG143,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG153 SthPc,Digital,438.02500,433.02500, 1,1,TG153 DMR+Sth P,TG153,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG505 VK,Digital,438.02500,433.02500, 1,2,TG:505 VK,TG505,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG3802 NSW,Digital,438.02500,433.02500, 1,1,TG3802 NSW,TG3802,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG3603 Vic,Digital,438.02500,433.02500, 1,1,TG3803 Vic,TG3803,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG3805 SA,Digital,438.02500,433.02500, 1,2,TG3805 SA,TG3805,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RPT TG3806 WA,Digital,438.02500,433.02500, 1,2,TG3806 WA,VK DMR Mon,VL6RPT,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG1 WW,Digital,438.20000,432.60000, 1,1,TG1 WW,TG1,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG5 AU Nets,Digital,438.20000,432.60000, 1,2,TG5 VK Nets,TG5,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG9 ts1,Digital,438.20000,432.60000, 1,1,TG9 Local,TG9,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG9 ts2,Digital,438.20000,432.60000, 1,2,TG9 Local,TG9,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG13 WWE,Digital,438.20000,432.60000, 1,1,TG13 WWE,TG13,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG113 UA,Digital,438.20000,432.60000, 1,1,TG113 UA Eng 1,TG113,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG123 UA,Digital,438.20000,432.60000, 1,1,TG123 UA Eng 2,TG123,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG133 USA,Digital,438.20000,432.60000, 1,1,TG133 DMR+USA,TG133,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG143 UK,Digital,438.20000,432.60000, 1,1,TG143 DMR+UK,TG143,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG153 SthPc,Digital,438.20000,432.60000, 1,1,TG153 DMR+Sth P,TG153,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG505 VK,Digital,438.20000,432.60000, 1,2,TG:505 VK,TG505,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG3802 NSW,Digital,438.20000,432.60000, 1,1,TG3802 NSW,TG3802,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG3603 Vic,Digital,438.20000,432.60000, 1,1,TG3803 Vic,TG3803,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG3805 SA,Digital,438.20000,432.60000, 1,2,TG3805 SA,TG3805,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'6RRR TG3806 WA,Digital,438.20000,432.60000, 1,2,TG3806 WA,VK DMR Mon,VK6RRR,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RCR TG1 WW Call,Digital,438.52500,433.52500, 1,1,TG1 WW,TG1,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG5 VK Bcst,Digital,438.52500,433.52500, 1,1,TG5 VK Nets,TG5,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG8 S1 TAS,Digital,438.52500,433.52500, 1,1,TG8 StateLnkd,TG8,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG8 S2 LOC,Digital,438.52500,433.52500, 1,2,TG8 StateLnkd,TG8,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG9 S1 LOC,Digital,438.52500,433.52500, 1,1,TG9 Local,TG9,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG113 UA,Digital,438.52500,433.52500, 1,1,TG113 UA Eng 1,TG113,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG123 UA,Digital,438.52500,433.52500, 1,1,TG123 UA Eng 2,TG123,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG153 SthPc,Digital,438.52500,433.52500, 1,1,TG153 DMR+Sth P,TG153,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG505 AU,Digital,438.52500,433.52500, 1,2,TG:505 VK,TG505,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG3801 ACT,Digital,438.52500,433.52500, 1,2,TG3801 ACT,TG3801,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG3802 NSW,Digital,438.52500,433.52500, 1,2,TG3802 NSW,TG3802,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG3803 VIC,Digital,438.52500,433.52500, 1,2,TG3803 Vic,TG3803,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG3804 Qld,Digital,438.52500,433.52500, 1,2,TG3804 Qld,TG3804,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG3805 SA,Digital,438.52500,433.52500, 1,2,TG3805 SA,TG3805,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG3807 Tas,Digital,438.52500,433.52500, 1,2,TG3807 TAS,TG3807,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RCR TG3806 WA,Digital,438.52500,433.52500, 1,2,TG3806 WA,TG3806,VK7RCR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
'7RJG TG1 WW,Digital,438.41250,431.41250, 1,1,TG1 WW,TG1,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG5 VK Bcst,Digital,438.41250,431.41250, 1,1,TG5 VK Nets,TG5,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG8 S1 TAS,Digital,438.41250,431.41250, 1,1,TG8 StateLnkd,TG8,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG8 S2 LOC,Digital,438.41250,431.41250, 1,2,TG8 StateLnkd,TG8,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG9 LOC,Digital,438.41250,431.41250, 1,1,TG9 Local,TG9,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG13 WWE,Digital,438.41250,431.41250, 1,1,TG13 WWE,TG13,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG113 UA,Digital,438.41250,431.41250, 1,1,TG113 UA Eng 1,TG113,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG123 UA,Digital,438.41250,431.41250, 1,1,TG123 UA Eng 2,TG123,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG153 SthPc,Digital,438.41250,431.41250, 1,1,TG153 DMR+Sth P,TG153,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG505 AU,Digital,438.41250,431.41250, 1,2,TG:505 VK,TG505,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG3801 ACT,Digital,438.41250,431.41250, 1,2,TG3801 ACT,TG3801,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG3802 NSW,Digital,438.41250,431.41250, 1,2,TG3802 NSW,TG3802,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG3803 Vic,Digital,438.41250,431.41250, 1,2,TG3803 Vic,TG3803,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG3804 Qld,Digital,438.41250,431.41250, 1,2,TG3804 Qld,TG3804,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG3805 SA,Digital,438.41250,431.41250, 1,2,TG3805 SA,TG3805,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG3807 Tas,Digital,438.41250,431.41250, 1,2,TG3807 TAS,TG3807,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
'7RJG TG3806 WA,Digital,438.41250,431.41250, 1,2,TG3806 WA,TG3806,VK7RAA,None,None,Normal,High,12.5KHz,No,No, 37, 12,0,0,0,0,0, 225, 195,0,0, 255, 255, 255
VK1RGI Ginnini,Analogue,438.05000,433.05000, 1,1,None,None,CB,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK1RBM Issacs,Analogue,439.95000,433.95000, 1,1,None,None,CB,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RLJ Perisher,Analogue,438.45000,433.45000, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RHR HRange,Analogue,438.02500,433.02500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RTW Wagga,Analogue,438.02500,433.02500, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RGN MtGray,Analogue,439.95000,434.95000, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RWM Grenfell,Analogue,438.32500,433.32500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RAO Cnobolas,Analogue,438.72500,433.72500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RAY Albury,Analogue,438.57500,433.57500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RBV Sydney,Analogue,438.11250,432.71250, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RHK Wyee,Analogue,438.12500,433.12500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RMU NowraHill,Analogue,438.12500,433.12500, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RMB TerryHill,Analogue,438.17500,433.17500, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RWS BerowraNt,Analogue,438.27500,433.27500, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2REE Taree,Analogue,438.32500,433.32500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RHT Chatswood,Analogue,438.35000,433.35000, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RBM Lawson1,Analogue,438.37500,433.37500, 1,1,None,None,None,None,123.0,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RCN PortMcqre,Analogue,438.42500,433.42500, 1,1,None,None,None,None,123.0,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RLE Engadine,Analogue,438.42500,433.42500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RCF Carlingfd,Analogue,438.45000,433.45000, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RRS Lewisham,Analogue,438.47500,433.47500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RPM PortMcqre,Analogue,438.52500,433.52500, 1,1,None,None,None,None,123.0,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RWI Dural,Analogue,438.52500,433.52500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RHC Hurstvill,Analogue,438.55000,433.55000, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2ROT Paddingtn,Analogue,438.57500,433.57500, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RWI Dural1,Analogue,438.60000,433.60000, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RFG Cambltwn,Analogue,438.65000,431.65000, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RDC WoyWoy,Analogue,438.65000,433.65000, 1,1,None,None,None,None,91.5,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RNC MtSgarL1,Analogue,438.67500,433.67500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
VK2RSH Mittagong,Analogue,439.37500,434.37500, 1,1,None,None,None,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
NE Vic Scan,Analogue,439.42500,434.42500, 1,1,None,None,Analog NE Vic,None,None,Normal,High,25KHz,No,Yes, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK3RAY Albury,Analogue,438.57500,433.57500, 1,1,None,None,Analog NE Vic,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK3RNE BigBen,Analogue,439.42500,434.42500, 1,1,None,None,Analog NE Vic,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK3RNU Wang,Analogue,438.52500,433.52500, 1,1,None,None,Analog NE Vic,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK2RWB Mulwala,Analogue,439.65000,434.65000, 1,1,None,None,Analog NE Vic,None,123.0,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK3RSU ChsnVale,Analogue,439.42500,434.42500, 1,1,None,None,Analog NE Vic,None,None,Normal,High,25KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
Adl Scan,Analogue,439.92500,434.92500, 1,1,None,None,Analog Ade +DMR,None,None,Normal,High,12.5KHz,No,Yes, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK5RAD Crafers,Analogue,439.92500,434.92500, 1,1,None,None,Analog Ade +DMR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK5RSB Sumrtn,Analogue,439.90000,434.90000, 1,1,None,None,Analog Ade +DMR,None,91.5,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK5RSC MtTrble,Analogue,438.07500,433.07500, 1,1,None,None,Analog Ade +DMR,None,None,Normal,Low,12.5KHz,No,No, 5, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
VK5ROC LowrLght,Analogue,439.95000,434.95000, 1,1,None,None,Analog Ade +DMR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK5RSA Adelaide,Analogue,438.02500,433.02500, 1,1,None,None,Analog Ade +DMR,None,None,Normal,High,12.5KHz,No,No, 36, 12,0,0,0,0,0, 224, 195, 1,0, 255, 255, 255
VK5ZSN Balloon,Analogue,439.90000,434.90000, 1,1,None,None,Analog Ade +DMR,None,None,Normal,Low,12.5KHz,No,No, 5, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
VK5RLZ Elizabht,Analogue,439.97500,434.34975, 1,1,None,None,Analog Ade +DMR,None,91.5,Normal,Low,12.5KHz,No,No, 5, 12,0,0,0,0,0, 225, 195, 1,0, 255, 255, 255
CB01 dup,Analogue,476.42500,477.17500, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB02 dup,Analogue,476.45000,477.20000, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB03 dup,Analogue,477.47500,477.22500, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB04 dup,Analogue,476.50000,477.25000, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB05 Emergency,Analogue,476.52500,477.27500, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB06 dup,Analogue,476.55000,477.30000, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB07 dup,Analogue,476.57500,477.52500, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB08 dup,Analogue,476.60000,477.35000, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB09,Analogue,476.62500,476.62500, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB10 4WD convoy,Analogue,476.65000,476.65000, 1,1,None,None,CB,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB11,Analogue,476.67500,476.67500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB12,Analogue,476.70000,476.70000, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB13,Analogue,476.72500,476.72500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB14,Analogue,476.75000,476.75000, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB15,Analogue,476.77500,476.77500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB16,Analogue,476.80000,476.80000, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB17,Analogue,476.82500,476.82500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB18 Cvan convoy,Analogue,476.85000,476.85000, 1,1,None,None,CB,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB19,Analogue,476.87500,476.87500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB20,Analogue,476.90000,476.90000, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB21,Analogue,476.92500,476.92500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB24,Analogue,477.00000,477.00000, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB25,Analogue,477.02500,477.02500, 1,1,None,None,None,None,None,Normal,High,12.5KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB26,Analogue,477.05000,477.05000, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB27,Analogue,477.07500,477.07500, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
CB28,Analogue,477.10000,477.10000, 1,1,None,None,None,None,None,Normal,High,25KHz,Yes,No, 36, 12,0,0,0,0,0, 224, 195,0,0, 255, 255, 255
