name,mode,rx freq,tx freq,bandwidth,auto scan,squelch mode,lone worker,talk around,rx only,repeater slot,colour code,private call confirmed,data call confirmed,privacy mode,privacy key,emergency alarm ack,compressed udp data header,display ptt id,reverse burst turn off code,qt reverse,vox,gps system,admit criteria,rx rel freq,tx rel freq,tx power,scan list,contact,rx group,emergency system,tx time out,tx time out rekey delay,decode 1,decode 2,decode 3,decode 4,decode 5,decode 6,decode 7,decode 8,tx dtmf,rx dtmf,rx ctcss cdcss,tx ctcss cdcss,tx gps info,rx gps info
47 TG133 USA+   ,2,43892500,43192500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 45,   11,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
47 TG143 UK+    ,2,43892500,43192500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 45,   12,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
47 TG153 SthPac ,2,43892500,43192500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 45,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
47 TG505 AU     ,2,43892500,43192500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 45,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
47 TG3800       ,2,43892500,43192500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 45,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
47 TG3802 NSW   ,2,43892500,43192500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 45,   19,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
47 TG3804 Qld   ,2,43892500,43192500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 45,   21,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
bm41 4RCN Scan  ,2,43832500,43292500,0,1,1,0,0,1,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,    1,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm41 TG9 S1     ,2,43832500,43292500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm41 TG505 AU   ,2,43832500,43292500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,   15,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm4 TG5050 XRF50,2,43832500,43292500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,   29,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm41 TG5052 NSW ,2,43832500,43292500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,   31,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm41 TG5054 QLD ,2,43832500,43292500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,   33,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm41 TG505001   ,2,43832500,43292500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,   38,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm41 YSF-BM X   ,2,43832500,43292500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,   37,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm41 TG9 S2     ,2,43832500,43292500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 48,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 4TUX Scan  ,2,44500000,43500000,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,    1,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 TG9 S1     ,2,44500000,43500000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 TG505 AU   ,2,44500000,43500000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,   15,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 TG5050 AU  ,2,44500000,43500000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,   29,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 TG5052 NSW ,2,44500000,43500000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,   31,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 TG5054 QLD ,2,44500000,43500000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,   33,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 TG505001   ,2,44500000,43500000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,   38,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 YSF-BM X   ,2,44500000,43500000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,    0,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm42 TG9 S2     ,2,44500000,43500000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 49,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 4TCA Scan  ,2,43975000,43475000,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,    1,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 TG9 S1     ,2,43975000,43475000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 TG505 AU   ,2,43975000,43475000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,   15,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 TG5050 AU  ,2,43975000,43475000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,   29,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 TG5052 NSW ,2,43975000,43475000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,   31,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 TG5054 QLD ,2,43975000,43475000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,   33,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 TG505001   ,2,43975000,43475000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,   38,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 YSF-BM X   ,2,43975000,43475000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,   37,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
bm43 TG9 S2     ,2,43975000,43475000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,0,0,0, 0,0,0,0,1, 50,    5,  2,  0, 12,  0,0,0,0,0,0,0,1,0,  0,  0,65535,65535,1,1
50. 5RSF Scan   ,2,43883750,43183750,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG1 WW Call ,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG5 VK Bcast,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    3,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50 TG13 WWE     ,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    6,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50.TG8 S1 SA W  ,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG8 S2 LOC  ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    4,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG9 S1 LOC  ,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG113 UA ENG,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG123 UA ENG,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50 TG133 USA+   ,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   11,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50 TG143 UK+    ,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   12,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG153 SthPac,2,43883750,43183750,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG505 AU W  ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG3800 +    ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG3801 ACT  ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   18,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG3802 NSW  ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   19,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG3803 Vic  ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   20,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG3804 Qld  ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   21,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG3805 SA   ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   22,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG3807 Tas  ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,   24,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
50. TG9 REFL    ,2,43883750,43183750,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,0,0,1, 51,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 6RDM Scan    ,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG1 WW       ,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 VK Nets      ,2,43986250,43486250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,    3,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG9 Local    ,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG9 ts2      ,2,43986250,43486250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG13 WWE     ,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,    6,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG113 UA E1  ,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG123 UA E2  ,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG133 +USA   ,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,   11,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG143 +UK    ,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,   12,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG153 +SthPac,2,43986250,43486250,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG505 VK     ,2,43986250,43486250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG3800 AU    ,2,43986250,43486250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
60 TG3806 WA    ,2,43986250,43486250,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 52,   23,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 VK6RLM Scan  ,2,43852500,43152500,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG1 WW       ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG5 AU Nets  ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,    3,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG9 ts1      ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG9 ts2      ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,    5,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG13 WWE     ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,    6,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG113 UA E1  ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG123 UA E2  ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG133 +USA   ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   11,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG143 +UK    ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   12,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG153 +SthPac,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG505 AU     ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG3800 +AU   ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG3801 ACT   ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,    0,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG3802 NSW   ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   19,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG3803 Vic   ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   20,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG3804 Qld   ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   21,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG3805 SA    ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   22,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG3806 WA    ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   23,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 TG3807 Tas   ,2,43852500,43152500,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   24,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 Rfl Discnct  ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   27,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
61 Rpt Status   ,2,43852500,43152500,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 53,   28,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 6RRR Scan    ,2,43820000,43260000,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG1 WW       ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG5 AU Nets  ,2,43820000,43260000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,    3,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG9 ts1      ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,    5,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG9 ts2      ,2,43820000,43260000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,    5,  0,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG13 WWE     ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,    6,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG113 UA E1  ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG123 UA E2  ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG133 +USA   ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   11,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG143 +UK    ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   12,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG153 +SthPac,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   13,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG505 VK     ,2,43820000,43260000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   15,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG3800 AU    ,2,43820000,43260000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   17,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 TG3806 WA    ,2,43820000,43260000,0,0,1,0,0,0,2, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   23,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 Ref Dscnct   ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   27,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
62 Rpt Status   ,2,43820000,43260000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 54,   28,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
64 6ZTN Scan    ,2,43820000,43280000,0,1,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 55,    1,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
64 TG1 WW Call  ,2,43820000,43280000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 55,    2,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
64 TG13 WWE     ,2,43820000,43280000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 55,    6,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
64 TG113 UA E2  ,2,43820000,43280000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 55,    9,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
64 TG123 UA E2  ,2,43820000,43280000,0,0,1,0,0,0,1, 1,0,0,0, 0,0,1,1,1,0,0, 0,0,1,1,1, 55,   10,  1,  0, 12,  0,0,0,0,0,0,0,0,0,  0,  0,65535,65535,1,1
